id,uuid,url,photo_url,date,title,alt_title,creator,subject,back_id,back_text,back_text_source,address,source,geolocatable,user_notes,latLng,location,lastQuery,borough
734117f,b8778e90-c563-012f-ec56-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dd-aafe-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=734117f&t=w,1928,Eastchester Bay (North) - Bronx - Ampere Avenue,,"Sperr, Percy Loomis","{'name': [], 'temporal': [], 'geographic': ['Eastchester Bay (N.Y.)', 'New York (N.Y.)'], 'topic': ['Boathouses', 'Boats']}",734117b,"(1) Eastchester Bay: A view north along the shore from the dock at the foot of Ampere Ave.

P. L. Sperr. July 17, 1928.

(2) A closer view of part of the same; seen on the extreme left in view 1.

P. L. Sperr. July 17, 1928.",gpt,,"Photographic views of New York City, 1870's-1970's / Topics",Locatable,"""Dock at the foot of Ampere Avenue""","{""latLng"":""40.84630906012008,-73.81595663488771""}",null,Ampere Avenue,Bronx
730335f,d1d36ad0-c55d-012f-161c-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dd-8d8d-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=730335f&t=w,1870,General view - Manhattan - [View of Lower Manhattan from Brooklyn Bridge.],['[Cherry Hill waterfront.]'],"Brown Brothers (New York, N.Y.)","{'name': [], 'temporal': [], 'geographic': ['Hudson River (N.Y. and N.J.)', 'New York (N.Y.)'], 'topic': ['Piers & wharves']}",730335b,"(3).

A general view northwest from the Brooklyn Bridge, and showing the Cherry Hill waterfront, between James Slip (left) and Market Slip (right, not shown). Just beyond, in the center of view is the Bowery and Chatham Square area. The North (Hudson) River, and the Jersey Shore line appear across the top of the view. This waterfront section comprises Piers (old) Nos. 31 (extreme left) to 36, and are occupied respectively by the Ferry to Long Island City (Pier 31, James Slip), Bridge Street Ferry (Pier 32), Philadelphia and New York S.S. Co., or the Clyde Line from Philadelphia (Piers 33 and 34), the Catherine Street Ferry to Brooklyn, (foot of Catherine Slip), Bridgeport Line S.S. (Pier 35), and the Central Vermont R.R. and S.S. Line (Pier 36). Distinctly shown at the rear of the Catherine Street Ferry, is the Catherine Market, with Van Dyke's Hotel (N.E. corner of South Street), and Brook's Bros., Clothiers (N.E. corner of Cherry Street), and the Lorillard House (N.W. corner of South Street), surrounding same.

About 1870- 1875.

Brown Brothers.

Published in the American on December 1908, and the New York Times of October 20, 1912.

NEG # 3350",gpt,,"Photographic views of New York City, 1870's-1970's / Topics",Locatable,Panoramic view of Manhattan from ~1870,"{""latLng"":""40.7060855,-73.9968643""}",null,Brooklyn Bridge,Manhattan
710570f,f2370990-c53e-012f-f685-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dc-f334-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=710570f&t=w,"1932, 1936",Manhattan: 10th Avenue - 44th Street,,"Sperr, Percy Loomis","{'name': [], 'temporal': [], 'geographic': ['Manhattan (New York, N.Y.)', 'New York', 'New York (N.Y.)', 'New York (State)'], 'topic': ['Bakeries', 'Grocery stores', 'Stores & shops']}",710570b,"(1)
Tenth Ave., west side, from 44th to 45th Streets.
February 5, 1932.
P. L. Sperr.

(2)
Tenth Ave., west side, from 44th to 46th Streets.
February 5, 1932.
P.L. Sperr.

(3)
The same as No. 2, showing a view farther north. The old tenements on the block from West 44th to West 45th Streets, seen in views 1 and 2, have been demolished and its site is now occupied by a l-story building to be used for stores.
December 4, 1936.
P. L. Sperr.
",site,"10th Avenue & 44th Street, Manhattan, NY","Photographic views of New York City, 1870's-1970's / Manhattan",Locatable,,"{""latLng"":""40.76128343659894,-73.99442371163939""}","[40.760934, -73.994531]",,Manhattan
721438f,19b61f10-c550-012f-87b5-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dd-4813-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=721438f&t=w,1929,Manhattan: Madison Avenue - 73rd Street,,"Sperr, Percy Loomis","{'name': [], 'temporal': [], 'geographic': ['Manhattan (New York, N.Y.)', 'New York (N.Y.)'], 'topic': ['Automobiles', 'Lutheran churches']}",721438b,"Madison Avenmue, S.W. corner of 73rd Street, showing St. James
Lutheran Church.
March 28, 1929.
P.L. Sperr, Photograpber.
(2)
Madison Avenue, west side, from 73rd to 72nd Streets, showing
St. James Lutheran Church.
March 28, 1929.
P.L. Sperr, Photographer.
",site,"Madison Avenue & 73rd Street, Manhattan, NY","Photographic views of New York City, 1870's-1970's / Manhattan",Locatable,,"{""latLng"":""40.77242946855366,-73.96514148346711""}","[40.772464, -73.964943]",,Manhattan
720144f,1d97b030-c54e-012f-deb0-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dd-3df7-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=720144f&t=w,"1929, 1936, 1940",Manhattan: 6th Avenue - 32nd Street (West),['Manhattan: 5th Street (West) - 32nd Street (West)'],,"{'name': [], 'temporal': [], 'geographic': ['Manhattan (New York, N.Y.)', 'New York', 'New York (N.Y.)', 'New York (State)'], 'topic': ['Elevated railroads', 'Hotels', 'Railroad stations']}",720144b,"Sixth Avenue, north from W. 32nd Street, showing Greeley Square; the southerly triangular area formed by Broadway intersecting 6th Avenue. The ""El"" follows the latter and the Hotel McAlpin (right) is on the former. To the left are Gimbels and Saks Dept. Stores. The first mentioned does not appear. Above the ""El"" station (demolished in 1938-9) towers the Herald Square Building.
Broadway is to the left.
View 1: December 24, 1936
View 2: April 22, 1929
View 3: April 15, 1940
P. L. Sperr
",site,"6th Avenue & 32nd Street (West), Manhattan, NY","Photographic views of New York City, 1870's-1970's / Manhattan",Locatable,,"{""latLng"":""40.74875996668219,-73.98850915211489""}","[40.748508, -73.988713]",,Manhattan
709630f,6dfc20e0-c53d-012f-9d9c-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dc-ebdd-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=709630f&t=w,1932,Manhattan: 7th Avenue South - 10th Street,,"Sperr, Percy Loomis","{'name': [], 'temporal': [], 'geographic': ['Manhattan (New York, N.Y.)', 'New York (N.Y.)'], 'topic': ['Apartment houses', 'Gasoline pumps']}",709630b,"Seventh Avenue South, at N.W. corner of 10th Street.
March 20, 1932.
P.L. Sperr, Photographer.
",site,"7th Avenue South & 10th Street, Manhattan, NY","Photographic views of New York City, 1870's-1970's / Manhattan",Locatable,,"{""latLng"":""40.734419426701365,-74.00252338161468""}","[40.73433, -74.0024]",,Manhattan
700211f,f24d41e0-c52e-012f-cb95-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dc-a20f-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=700211f&t=w,,Bronx: 172nd Street (East) - West Farms Road,,"Sperr, Percy Loomis","{'name': [], 'temporal': [], 'geographic': ['Bronx (New York, N.Y.)', 'New York (N.Y.)'], 'topic': []}",700211b,"E. 172nd Street, at the N.W. corner of West Farms Road.
May 31, 1928.
P. L. Sperr.
",site,"172nd Street (East) & West Farms Road, Bronx, NY","Photographic views of New York City, 1870's-1970's / Bronx",Locatable,,"{""latLng"":""40.83252758952212,-73.88486139021302""}","[40.832349, -73.884679]",,Bronx
724995f,c5a214a0-c555-012f-f0c7-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dd-63df-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=724995f&t=w,,Queens: 10th Avenue - 147th Street,,"Sperr, Percy Loomis","{'name': [], 'temporal': [], 'geographic': ['New York (N.Y.)', 'Queens (New York, N.Y.)'], 'topic': []}",724995b,"10th Avenue (right), at the N.E. corner of 147th Street, showing a frame house with watch tower, popular in t he second half of the nineteenth century. At was owned by W. S. Overton Douglass in 1891 and by George B. Douglas in 1909. The house
on the right was owned by O'Brien.
P. L. Sperr  March 5, 1932
",site,"10th Avenue & 147th Street, Queens, NY","Photographic views of New York City, 1870's-1970's / Queens",Locatable,,"{""latLng"": ""40.7913,-73.820195""}","[40.7913, -73.820195]",,Queens
724453f,f57fef80-c554-012f-dea2-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dd-5fa2-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=724453f&t=w,1925,Manhattan: West End Avenue - 76th Street (West),,,"{'name': [], 'temporal': [], 'geographic': ['Manhattan (New York, N.Y.)', 'New York (N.Y.)'], 'topic': ['Building construction', 'Neighborhoods', 'Reformed churches']}",724453b,"West End Avenue, east side, from 76th to 77th Streets, a block of old houses built between 1885 and 16Vl, also showing the West End Collegiate Church (Lutch Reformed), founded in 1891, on the N.E.
corner of 77th Street.
Notice a new apartment building under construction in the Iight
background.
June 1925.
",site,"West End Avenue & 76th Street (West), Manhattan, NY","Photographic views of New York City, 1870's-1970's / Manhattan",Locatable,,"{""latLng"":""40.78263634296252,-73.9821888465576""}","[40.782417, -73.982618]",,Manhattan
732423f,21e59b00-c561-012f-ca64-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dd-9dcf-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=732423f&t=w,"1923, 1934, 1938",Occupations - Peddlers - Food - Fruit,['[Manhattan: 9th Avenue - 40th Street.]'],"Sperr, Percy Loomis","{'name': [], 'temporal': [], 'geographic': ['New York', 'New York (N.Y.)', 'New York (State)'], 'topic': ['Fruit', 'Street vendors', 'Vegetables']}",732423b,"(1)
Fruit peddlers of Italian make-up dealing with oustomers.
December 1923.
P. L. Sperr.
(2)
Pushcart peddlers line the streets for block on end in this fashion.
April a, 1928,
P. L. Sperr.
(3)
Food combinations of street wakket on Ninth Ave., near 40th
Street.
April 30, 1934.
P. L. Sperr.
Mn ~20N;
",site,"9th Avenue and 40th Street, Manhattan, N.Y.","Photographic views of New York City, 1870's-1970's / Topics",Locatable,,"{""latLng"": ""40.757154,-73.993588""}","[40.757154, -73.993588]",,Manhattan
719153f,88a08150-c54c-012f-d52b-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dd-3639-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=719153f&t=w,,Manhattan: Columbus Circle - [Durland's Riding Academy.],,,"{'name': [], 'temporal': [], 'geographic': ['Columbus Circle (New York, N.Y.)', 'Manhattan (New York, N.Y.)', 'New York', 'New York (N.Y.)', 'New York (State)'], 'topic': ['Educational facilities', 'Riding schools']}",719153b,"William Durland, Jr. from Jamaica
Riding Academy
59th St & 8th Ave

Columbus Circle: Durland's Riding Academy

THE NEW YORK PUBLIC LIBRARY ASTOR, LENOX & TILDEN FOUNDATIONS ",gpt,"Columbus Circle & [Durland's Riding Academy.], Manhattan, NY","Photographic views of New York City, 1870's-1970's / Manhattan",Locatable,,"{""latLng"":""40.767848,-73.98152189999999""}",null,Columbus Circle,Manhattan
1509161,f5653550-c5cd-012f-9923-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47e2-0344-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=1509161&t=w,1915-04-09,Broadway #573,,,"{'name': [], 'temporal': [], 'geographic': ['New York (N.Y.)'], 'topic': ['Buildings, structures, etc.']}",1509162,,,"Broadway #573, Manhattan, NY","Photographic views of New York City, 1870's-1970's, from the collections of the New York Public Library. Supplement.  / Manhattan",Locatable,No verification on address,"{""latLng"":""40.7245361,-73.9978874""}",null,573 Broadway,Manhattan
704168f,c9ef5550-c534-012f-7320-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dc-cd9a-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=704168f&t=w,1932,Brooklyn: Fenimore Street - 32nd Avenue,,"Sperr, Percy Loomis","{'name': [], 'temporal': [], 'geographic': ['Brooklyn (New York, N.Y.)', 'New York (N.Y.)'], 'topic': ['Methodist Episcopal churches']}",704168b,"Fenimore Street, at the S.W. corner of Rogers Ave., showing the Fenimore Street Methodist Episcopal Church.

March 29, 1932.

P. L. Sperr.",gpt,"Fenimore Street & 32nd Avenue, Brooklyn, NY","Photographic views of New York City, 1870's-1970's / Brooklyn",Locatable,"Unclear where ""32nd Avenue"" comes from in the title -- maybe 1932?","{""latLng"":""40.6585205,-73.9533136""}",null,Fenimore Street & Rogers Avenue,Brooklyn
718516f,8bf1ea20-c54b-012f-49a2-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dd-3141-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=718516f&t=w,,Manhattan: Central Park West - 95th Street,,"Sperr, Percy Loomis","{'name': [], 'temporal': [], 'geographic': ['Manhattan (New York, N.Y.)', 'New York (N.Y.)'], 'topic': []}",718516b,"gNe22,
Central Park West, at and adjoining the N.W. corner of 95th Street. No. 1 West 95th Street, on the corner, and 352-355 Central Park West, adjoining it, will remain when the Scotch Presbyterian (L.1. 248( Chasel at 3 West 95th Street, together with the adjoining houses, is demolished in September to make room for a sixteen-story
apartment building.
May 31, 1928.
P. L. Sperr.
",site,"Central Park West & 95th Street, Manhattan, NY","Photographic views of New York City, 1870's-1970's / Manhattan",Locatable,,"{""latLng"":""40.79119344081202,-73.96527438095094""}","[40.791003, -73.96519]",352 Central Park W,Manhattan
719497f,10f4f920-c54d-012f-f56e-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dd-38e9-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=719497f&t=w,1932,Manhattan: Houston Street (East) - Avenue A,,"Sperr, Percy Loomis","{'name': [], 'temporal': [], 'geographic': ['Manhattan (New York, N.Y.)', 'New York', 'New York (N.Y.)', 'New York (State)'], 'topic': ['Elevated railroads', 'Hoisting machinery', 'Junkyards', 'Railroad stations']}",719497b,,,"Houston Street (East) & Avenue A, Manhattan, NY","Photographic views of New York City, 1870's-1970's / Manhattan",Locatable,More location information on (missing) backing text,"{""latLng"":""40.72266168898308,-73.9873937989502""}","[40.722247, -73.986278]",,Manhattan
717408f,ce8859c0-c549-012f-cd49-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dd-2899-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=717408f&t=w,1939,Manhattan: Broadway - 35th Street (West),,"Alland, Alexander","{'name': [], 'temporal': [], 'geographic': ['Manhattan (New York, N.Y.)', 'New York', 'New York (N.Y.)', 'New York (State)'], 'topic': ['Elevated railroads']}",717408b,"Broadway, east side, at W. 35th Street, showing subway construc tion actibity at Herald Square. Sixth Avenue and its ""E1"" line are on the left. This transportation facitlity is shortly to disappear.
1938-9
Alexander Alland
This photo is one of a series that appeared in the published volume ""Portrait of N. Y."" by Felix Reisenberg and Alex. Alland, IRGV.
",site,"Broadway & 35th Street (West), Manhattan, NY","Photographic views of New York City, 1870's-1970's / Manhattan",Locatable,,"{""latLng"": ""40.75069,-73.98783""}","[40.75069, -73.98783]",,Manhattan
700392f,331ef240-c52f-012f-d81b-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dc-a379-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=700392f&t=w,"1928, 1938",Bronx: Adams Street - Van Nest Avenue,,"Sperr, Percy Loomis","{'name': [], 'temporal': [], 'geographic': ['Bronx (New York, N.Y.)', 'New York (N.Y.)'], 'topic': ['Lutheran churches']}",700392b,"(1)
1722 to 1738 (right to left) Adams Street, north side, between Van Nest and Morris Park Aves. In the center right, at No. 1724, is St. Luke's Lutheran Church. The view is northward across an empty lot on the south side of the street.
July 31, 1928.
P. L. Sperr.
(2)
A closer view of the church and some of the houses.
July 31, 1928.
P. L. Sperr.
(3)
The same as view 1, ten years later. The view is westward, and
shows the church on the extreme right.
April 16, 1938.
P. L. Sperr.
",site,"Adams Street & Van Nest Avenue, Bronx, NY","Photographic views of New York City, 1870's-1970's / Bronx",Locatable,,"{""latLng"":""40.8412754,-73.8710687""}","[40.840542, -73.87058]",1724 Adams St,Bronx
723085f,bddd2e80-c552-012f-6af8-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dd-54f2-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=723085f&t=w,1930,Manhattan: Rutgers Street - Madison Street,,"Sperr, Percy Loomis","{'name': [], 'temporal': [], 'geographic': ['Manhattan (New York, N.Y.)', 'New York (N.Y.)'], 'topic': ['Catholic churches']}",723085b,"Rutgers Street, west side, north from, but not including Madison, to and including Canal Streets, showing at the N. W. corner of Henry Street, the St, Teresa's R. C. Church.

June 6, 1930
P. L. Sperr",site,"Rutgers Street & Madison Street, Manhattan, NY","Photographic views of New York City, 1870's-1970's / Manhattan",Locatable,,"{""latLng"":""40.71299948445386,-73.99019966137693""}","[40.712601, -73.990028]",,Manhattan
709170f,a87541a0-c53c-012f-82cc-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dc-e845-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=709170f&t=w,1928,Manhattan: 5th Avenue - 84th Street,,Capitol Photo Service,"{'name': [], 'temporal': [], 'geographic': ['Manhattan (New York, N.Y.)', 'New York (N.Y.)'], 'topic': ['Apartment houses']}",709170b,"1030-1032, 1033, and 1035 (from right to left), Fifth Ave., east side, from East 84th to East 85th Streets. Also shown (left) are Nos. 2 and 8-14 East 85th Street, at, and adjoining the S. E. corner of Fifth Ave.
About 1928

Capitol Photo Service

Neg #2927",site,"5th Avenue & 84th Street, Manhattan, NY","Photographic views of New York City, 1870's-1970's / Manhattan",Locatable,,"{""latLng"":""40.7804890946082,-73.96100821957398""}","[40.780221, -73.961373]",,Manhattan
725289f,2e0f0e80-c556-012f-cf43-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dd-662b-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=725289f&t=w,1932,Queens: 39th Avenue - Lawrence Street,,"Sperr, Percy Loomis","{'name': [], 'temporal': [], 'geographic': ['New York (N.Y.)', 'Queens (New York, N.Y.)'], 'topic': ['Neighborhoods']}",725289b,"39th Avenue, north side, east from near Lawrence Street. Through the center of this row of houses was later cut through Prince Street to have it connect 38th with Roosevelt Avenues.

P. L. Sperr

March 12, 1932",gpt,"39th Avenue & Lawrence Street, Queens, NY","Photographic views of New York City, 1870's-1970's / Queens",Locatable,Lawrence Street seems to have become College Point Boulevard.,"{""latLng"":""40.75968557191542,-73.83236520436859""}",null,Prince Street & Roosevelt Avenue,Queens
1691044,6892b0c0-c6cc-012f-411b-58d385a7bc34,https://digitalcollections.nypl.org/items/5f35a6a2-c335-5f1c-e040-e00a18064c3c,https://images.nypl.org/?id=1691044&t=w,1925,Fourth Avenue front,,Wurts Brothers,"{'name': ['Madison Square Garden (New York, N.Y.)'], 'temporal': [], 'geographic': ['New York', 'New York (State)'], 'topic': ['Buildings', 'Street-railroad tracks']}",,,,,"[Photographs of Madison Square Garden. New York, 1925]",Locatable,This was likely also MSG2: https://en.wikipedia.org/wiki/Madison_Square_Garden_(1890),"{""latLng"":""40.742170713762185,-73.98508095659179""}",null,Madison Square Park,Manhattan
704518f,56559dd0-c535-012f-f89f-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dc-d056-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=704518f&t=w,1926,Brooklyn: Fulton Street - Joralemon Street,,"Brown Brothers (New York, N.Y.)","{'name': ['David N. Dinkins Manhattan Municipal Building (New York, N.Y.)'], 'temporal': [], 'geographic': ['Brooklyn (New York, N.Y.)', 'New York', 'New York (N.Y.)', 'New York (State)'], 'topic': ['Monuments & memorials']}",704518b,"Fulton Street (elevated structure thereon), south side, east from its intersection with Joralemon Street, showing a general view southeastward as seen from the Temple Bar Building which is located on the west side of Court Street (No. 44) at the N.W. corner of Joralemon Street. At the right of the Fulton Street Elevated line, beginning with the foreground, are in their order, the following buildings; namely, the new and old Municipal Buildings, and the Hall of Records. The triangular roofed building to the left is at the intersection of Willoughby and Fulton Streets. The
elevated station is on Boerum Place.
May 1926.
Brown Brothers.
",site,"Fulton Street & Joralemon Street, Brooklyn, NY","Photographic views of New York City, 1870's-1970's / Brooklyn",Locatable,aerial view,"{""latLng"": ""40.692174,-73.989119""}","[40.692174, -73.989119]",,Brooklyn
709803f,b6c37b80-c53d-012f-3dd0-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dc-ed36-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=709803f&t=w,,Manhattan: 7th Avenue - 47th Street (West),,,"{'name': [], 'temporal': [], 'geographic': ['Manhattan (New York, N.Y.)', 'New York (N.Y.)'], 'topic': []}",709803b,"Seventh Avenue, at the N.E. corner of West 47th Street. showing the structure housing the Columbia Theatre. This eventually became the present Mayfair Theatre. The Avenue is to the left and shown upon same is one of the distinctive Broadway street-cars.
October 31, 1915
Borough President of Manhattan
No. 939
",site,"7th Avenue & 47th Street (West), Manhattan, NY","Photographic views of New York City, 1870's-1970's / Manhattan",Locatable,,"{""latLng"":""40.75927413995164,-73.9843994232788""}","[40.759201, -73.984614]",,Manhattan
724113f,6b5c4d90-c554-012f-4c91-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dd-5cfa-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=724113f&t=w,,Manhattan: Washington Street - York Street,,American Studio,"{'name': [], 'temporal': [], 'geographic': ['Manhattan (New York, N.Y.)', 'New York (N.Y.)'], 'topic': []}",724113b,"Washington Street, number 226.
American Studios.
August 22, 1923.",gpt,"Washington Street & York Street, Manhattan, NY","Photographic views of New York City, 1870's-1970's / Manhattan",Maybe,"There's a York & Washington in Brooklyn, near 226 Washington. I'm not sure there's a York Street anywhere near a Washington Street in Manhattan.","{""latLng"":""40.7009107,-73.9898223""}",null,226 Washington St,Brooklyn
719718f,6bd198b0-c54d-012f-663c-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dd-3aa3-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=719718f&t=w,1939,Manhattan: Exterior Street - 22nd Street (East),,"Sperr, Percy Loomis","{'name': ['Empire State Building (New York, N.Y.)'], 'temporal': [], 'geographic': ['Manhattan (New York, N.Y.)', 'New York (N.Y.)'], 'topic': ['Bookbinding', 'Piers & wharves']}",719718b,"Exterior (Marginal) Street, east side, north from the foot of East 22nd Street, showing the newly constructed seaplane landing platform. This occupies the site of the old Greenpoint Ferry slips. The small basin between 23rd and 24th Streets is to be partially filled for the new East River Drive. The recreational pier at the foot of 24th Street has been removed; that at 25th Street is shortly to follow. The Drive then will continue, to sweep pass the institutional Bellevue Hospital buildings on filled land. Not above the roofs of same, the dim outlines of the skyscrapers that make-up the Grand Central-42nd Street outline. To the left is the J. J. Little & Ives bookbinding plant on East 24th Street. Above same is the Empire State Building.

July 18, 1939

P. L. Sperr",gpt,"Exterior Street & 22nd Street (East), Manhattan, NY","Photographic views of New York City, 1870's-1970's / Manhattan",Locatable,There's still a Skyport there! Unclear what Marginal / Exterior Street was.,"{""latLng"":""40.73476923990951,-73.9748082713501""}",null,East 22nd Street,Manhattan
711023f,abd37140-c53f-012f-9c10-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dc-f6be-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=711023f&t=w,,Manhattan: 10th Street (East) - Broadway,,"Brown Brothers (New York, N.Y.)","{'name': [], 'temporal': [], 'geographic': ['Manhattan (New York, N.Y.)', 'New York (N.Y.)'], 'topic': []}",711023b,"55-57 East 10th Street, at the N.W. corner of Broadway. Also shown is Broadway, west side, north from and including 10th Street, to and
including 11th Street.
About 1922.
Brown Brothers.
NO REPRODUCTIONS.  Neg. #569
",site,"10th Street (East) & Broadway, Manhattan, NY","Photographic views of New York City, 1870's-1970's / Manhattan",Locatable,,"{""latLng"":""40.7319593,-73.99149969999999""}","[40.731719, -73.991468]",57 E 10th St,Manhattan
417397,f5affd60-c611-012f-7f03-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47da-d904-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=417397&t=w,,"The Lucitine, nos. 35-37-39 West Ninety-sixth Street",,,"{'name': [], 'temporal': [], 'geographic': ['New York', 'New York (State)'], 'topic': ['Apartment houses', 'Dwellings']}",,,,"35-37-39 West Ninety-sixth Street., Manhattan, NY","The World's loose leaf album of apartment houses, containing views and ground plans of the principal high class apartment houses in New York City, together with a map showing the situation of these houses, transportation facilities, etc.",Locatable,,"{""latLng"":""40.7925463,-73.9661534""}",null,39 W 96th St,Manhattan
703362f,878d40d0-c533-012f-1dc4-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dc-c752-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=703362f&t=w,1940,Brooklyn: Buffalo Avenue - Pacific Street,,"Sperr, Percy Loomis","{'name': [], 'temporal': [], 'geographic': ['Brooklyn (New York, N.Y.)', 'New York (N.Y.)'], 'topic': ['Apartment houses']}",703362b,"Buffalo Avenue, s. fr. Pacific Street, Brooklyn.

Neg. no. A-121

P. L. Sperr, photographer
July 13, 1940
",site,"Buffalo Avenue & Pacific Street, Brooklyn, NY","Photographic views of New York City, 1870's-1970's / Brooklyn",Locatable,,"{""latLng"":""40.676046895752336,-73.92486000000001""}","[40.676291, -73.92486]",,Brooklyn
704900f,f2429890-c535-012f-041f-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dc-d352-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=704900f&t=w,1941,Brooklyn: Heyward Street - Bedford Avenue,,"Sperr, Percy Loomis","{'name': [], 'temporal': [], 'geographic': ['Brooklyn (New York, N.Y.)', 'New York (N.Y.)'], 'topic': ['Automobile dealerships']}",704900b,"Heyward Street (left), at the northeast corner of Bedford
Avenue.

P. L. Sperr
April 12, 1941
",site,"Heyward Street & Bedford Avenue, Brooklyn, NY","Photographic views of New York City, 1870's-1970's / Brooklyn",Locatable,,"{""latLng"":""40.700966140623606,-73.95737872023774""}","[40.700836, -73.957427]",,Brooklyn
3985136,ef748ff0-c5d7-012f-9032-58d385a7bc34,https://digitalcollections.nypl.org/items/b4afdefd-4c6c-146a-e040-e00a180610a2,https://images.nypl.org/?id=3985136&t=w,,"Tenements; Louis Hecht Electrician, A. Miller Steel Pipes: 18 Cannon St.-Broome St., Manhattan",,New York (N.Y.). Tenement House Dept.,"{'name': [], 'temporal': ['1930-1939'], 'geographic': ['New York', 'New York (State)'], 'topic': ['Tenement houses']}",,,,,Photographs taken by inspectors of the New York City Tenement House Department / Vol. 7,Locatable,,"{""latLng"":""40.7151316,-73.9803237""}",null,Cannon Street & Broome Street,Manhattan
734068f,a359e540-c563-012f-5358-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dd-aa9c-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=734068f&t=w,1920,"East River - Piers and shoreline - 65th Street, Brooklyn",,"Galloway, Ewing","{'name': [], 'temporal': [], 'geographic': ['New York (N.Y.)'], 'topic': []}",734068b,,,"Piers and shoreline - 65th Street, Brooklyn., Manhattan, NY","Photographic views of New York City, 1870's-1970's / Topics",Locatable,,"{""latLng"":""40.64492276475031,-74.03084164732664""}",null,65th Street,Brooklyn
724267f,aa193140-c554-012f-2836-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dd-5e2e-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=724267f&t=w,1932,Manhattan: Water Street - Market Slip,,"Sperr, Percy Loomis","{'name': [], 'temporal': [], 'geographic': ['Manhattan (New York, N.Y.)', 'Manhattan Bridge (New York, N.Y.)', 'New York', 'New York (N.Y.)', 'New York (State)'], 'topic': ['Bridges']}",724267b,"Water Street, south side, east from but not including Market Slip, to, and including Pike Slip, and showing the Manhattan Bridge. (Direction of Water Street is arbitrarily set to run east and west).
April 15, 1932.
P. L. Sperr.
",site,"Water Street & Market Slip, Manhattan, NY","Photographic views of New York City, 1870's-1970's / Manhattan",Locatable,,"{""latLng"": ""40.71011,-73.994062""}","[40.71011, -73.994062]",,Manhattan
