id,uuid,url,photo_url,date,title,alt_title,creator,subject,back_id,back_text,back_text_source,address,source,location
714485f,4f7cafe0-c545-012f-d61b-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dd-11cc-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=714485f&t=w,1936,Manhattan: 76th Street (East) - Park Avenue,[],,"{'name': [], 'temporal': [], 'geographic': ['Manhattan (New York, N.Y.)', 'New York', 'New York (N.Y.)', 'New York (State)'], 'topic': ['Sidewalks', 'Stairways', 'Street maintenance & repair']}",714485b,"East 76th Street, at, adjoining and west of the S.W. corner of Park Ave. (left to right). The building on the left is at the corner and bears No. 830 Park Ave. West of same are Nos. 52 to 46 East 76th Street.

December 29, 1936.

W.P.A. Photo.
Federal Art Project.
",gpt,"76th Street (East) & Park Avenue, Manhattan, NY","Photographic views of New York City, 1870's-1970's / Manhattan","[40.773657, -73.961853]"
734055f,9de66370-c563-012f-bade-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dd-aa82-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=734055f&t=w,1936,East River - Bronx shore - Tiffany Street.,[],"Sperr, Percy Loomis","{'name': [], 'temporal': [], 'geographic': ['East River (N.Y.)', 'New York', 'New York (N.Y.)', 'New York (State)'], 'topic': ['Piers & wharves', 'Schooners']}",734055b,"East River; Bronx shore, at the foot of Tiffany Street, showing pile drivers in the canal between Tiffany and Truxton Streets. On the left is the Church E. Gates lumber yard.

July 4, 1928

P. L. Sperr
",gpt,"Bronx shore - Tiffany Street., Bronx, NY","Photographic views of New York City, 1870's-1970's / Topics",null
3984521,3edc0730-c5d7-012f-fd7e-58d385a7bc34,https://digitalcollections.nypl.org/items/b4afdefd-4a05-146a-e040-e00a180610a2,https://images.nypl.org/?id=3984521&t=w,,"Harry's 4 Service Gas Station: 14th Ave.-45th St., Brooklyn",[],New York (N.Y.). Tenement House Dept.,"{'name': [], 'temporal': ['1930-1939'], 'geographic': ['New York', 'New York (State)'], 'topic': ['Tenement houses']}",,,,,Photographs taken by inspectors of the New York City Tenement House Department / Vol. 3,null
721826f,b51655c0-c550-012f-3ad6-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dd-4b1b-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=721826f&t=w,"1920, 1921",Manhattan: Murray Street - Church Street,[],,"{'name': [], 'temporal': [], 'geographic': ['Manhattan (New York, N.Y.)', 'New York', 'New York (N.Y.)', 'New York (State)'], 'topic': ['Elevated railroads', 'Sidewalks', 'Street maintenance & repair']}",721826b,"(1)
Murray Street, Church Street to West Broadway. (Before Paving).

September 19, 1920.

(2)
Murray Street, Church Street to West Broadway. (After).

President Borough Manhatten.

September 20, 1921.
",gpt,"Murray Street & Church Street, Manhattan, NY","Photographic views of New York City, 1870's-1970's / Manhattan","[40.713807, -74.008806]"
3985139,f044c470-c5d7-012f-141f-58d385a7bc34,https://digitalcollections.nypl.org/items/b4afdefd-4c6f-146a-e040-e00a180610a2,https://images.nypl.org/?id=3985139&t=w,,"Bryna Court Apartment; Lennie's Café: 195 Prospect Park West-14th St-15 St., Brooklyn",[],New York (N.Y.). Tenement House Dept.,"{'name': [], 'temporal': ['1930-1939'], 'geographic': ['New York', 'New York (State)'], 'topic': ['Tenement houses']}",,,,,Photographs taken by inspectors of the New York City Tenement House Department / Vol. 7,null
722107f,2b846e70-c551-012f-6b35-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dd-4d4d-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=722107f&t=w,"1905, 1922, 1927",Manhattan: Park Avenue - 40th Street,[],"Sperr, Percy Loomis","{'name': ['United States. Navy'], 'temporal': [], 'geographic': ['Manhattan (New York, N.Y.)', 'New York', 'New York (N.Y.)', 'New York (State)'], 'topic': ['Clubs', 'Nursing']}",722107b,"Park Avenue, east side at 40th Street, showing the Nurses' Club at the S.E. corner of 40th Street and the National Navy Club next to it. On the N.E. corner may be seen the Architects' Building, 101 Park Avenue, built 1916, and the smaller and rather older Terminal Building, No. 103.
Notice the traffic signal tower characteristic of the mid 1920's. October 12, 1927.

P. L. Sperr, Photographer.
",gpt,"Park Avenue & 40th Street, Manhattan, NY","Photographic views of New York City, 1870's-1970's / Manhattan","[40.750792, -73.978492]"
734122f,bac217b0-c563-012f-e4b9-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dd-ab08-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=734122f&t=w,1935,Eastchester Bay - Bronx - Lafayette Avenue.,[],"Sperr, Percy Loomis","{'name': [], 'temporal': [], 'geographic': ['Eastchester Bay (N.Y.)', 'New York', 'New York (N.Y.)', 'New York (State)'], 'topic': ['Beaches', 'Boats', 'Children', 'Food vendors', 'Street vendors', 'Vending stands']}",734122b,"Eastchester Bay: Looking east across the bay toward City Island (left) and Long Island (right) from the foot of Lafayette Avenue. The three views were taken the same day.

August 25, 1935
Views 1,2 and 3

P. L. Sperr
",gpt,,"Photographic views of New York City, 1870's-1970's / Topics",null
417631,239022d0-c6cd-012f-f663-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47da-d9d8-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=417631&t=w,,"The Anniston, 281-283 Edgecomb Avenue; Plan of first floor; Plan of upper floors.",[],,"{'name': [], 'temporal': [], 'geographic': ['New York Metropolitan Area'], 'topic': ['Apartment houses', 'Architecture']}",,,,"281-283 Edgecomb Avenue, Manhattan, NY",Supplement to Apartment houses of the metropolis.,"[40.824586, -73.943519]"
730799f,80f55ce0-c55e-012f-7f90-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dd-912d-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=730799f&t=w,1931,"Bridges - Hell Gate Bridge - [Bronx (West) - 25th Avenue, Queens.]",[],"Sperr, Percy Loomis","{'name': ['Astoria Light, Heat and Power Company (New York, N.Y.)'], 'temporal': [], 'geographic': ['East River (N.Y.)', 'Hell Gate Bridge (New York, N.Y.)', 'New York', 'New York (N.Y.)', 'New York (State)'], 'topic': ['Bridge construction', 'Bridges', 'Fuel tanks', 'Gas industry', 'Public utility companies']}",730799b,"(1) Hell Gate Bridge, looking west to the Bronx, from foot of Twenty-fifth Ave., in Queens.
March 11, 1931.

P. L. Sperr.

(2) Same view, from slightly different angle.
March 14, 1931.

P. L. Sperr.

(3) Hell Gate Bridge view, taken from site for new Tri-Borough Bridge in Queens.
March 14, 1931.

P. L. Sperr.
",gpt,"Hell Gate Bridge, New York, N.Y.","Photographic views of New York City, 1870's-1970's / Topics","[40.782596, -73.921913]"
708844f,20e32450-c53c-012f-1d46-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dc-e5b8-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=708844f&t=w,1912,Manhattan: 5th Avenue - 45th Street,[],,"{'name': [], 'temporal': [], 'geographic': ['Manhattan (New York, N.Y.)', 'New York (N.Y.)'], 'topic': ['Shoe stores']}",708844b,"548 Fifth Avenue, adjoining N.W. corner of 45th Street.
About 1912.
",site,"5th Avenue & 45th Street, Manhattan, NY","Photographic views of New York City, 1870's-1970's / Manhattan","[40.75543, -73.979467]"
104436,4097aa10-c5ee-012f-cc7b-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47d9-c055-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=104436&t=w,,"Richmond Borough National Bank, Stapleton, Staten Island, N.Y.",[],,"{'name': [], 'temporal': [], 'geographic': ['Staten Island (New York, N.Y.)'], 'topic': []}",,,,"Richmond Borough National Bank, Stapleton, Staten Island, N.Y.",Staten Island post cards / Banks,null
731483b,9b4671d0-c55f-012f-2520-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dd-b173-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=731483b&t=w,1904,"Excursion Boat Geni Slocum Disaster -- East River, 1904.",[],,"{'name': [], 'temporal': [], 'geographic': ['New York (N.Y.)'], 'topic': ['Shipwrecks']}",731483B,,,,"Photographic views of New York City, 1870's-1970's / Topics",null
417289,ca331a80-c611-012f-8599-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47da-d846-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=417289&t=w,,The Brookfield. Riverside Drive near One Hundred and Sixteenth Street.,[],,"{'name': [], 'temporal': [], 'geographic': ['New York', 'New York (State)'], 'topic': ['Apartment houses', 'Dwellings']}",,,,"Riverside Drive near One Hundred and Sixteenth Street., Manhattan, NY","The World's loose leaf album of apartment houses, containing views and ground plans of the principal high class apartment houses in New York City, together with a map showing the situation of these houses, transportation facilities, etc.",null
716791f,d2709b90-c548-012f-e950-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dd-23c9-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=716791f&t=w,1924,Manhattan: Bowery - 1st Street,[],,"{'name': [], 'temporal': [], 'geographic': ['Manhattan (New York, N.Y.)', 'New York (N.Y.)'], 'topic': ['Restaurants']}",716791b,"Bowery, east side, at 1st Street, showing at the N.E. corner two 2 1/2 - story old houses, Nos. 305-307 Bowery.

February 1924.

Eugene L. Armbruster Collection.
",gpt,"Bowery & 1st Street, Manhattan, NY","Photographic views of New York City, 1870's-1970's / Manhattan",null
722535f,d5dd6e20-c551-012f-d7bb-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dd-50a5-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=722535f&t=w,1927,Manhattan: Pell Street - Bowery,[],"Sperr, Percy Loomis","{'name': [], 'temporal': [], 'geographic': ['Chinatown (New York, N.Y.)', 'Manhattan (New York, N.Y.)', 'New York (N.Y.)'], 'topic': []}",722535b,,,"Pell Street & Bowery, Manhattan, NY","Photographic views of New York City, 1870's-1970's / Manhattan",null
710663f,18938a20-c53f-012f-95a2-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dc-f3ee-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=710663f&t=w,"1934, 1936",Manhattan: 11th Avenue - 37th Street (West),[],"Sperr, Percy Loomis","{'name': [], 'temporal': [], 'geographic': ['Manhattan (New York, N.Y.)', 'New York', 'New York (N.Y.)', 'New York (State)'], 'topic': ['Animal feeding', 'Business enterprises', 'Diners (Restaurants)', 'Feed stores', 'Gasoline pumps']}",710663b,"(1)
Eleventh Ave., east side, north from and including West 37th Street. The lunch car shown in the foreground is at the S.E. corner.
December 5, 1936.

P. L. Sperr.

(2)
Eleventh Ave., east side, between West 37th and 38th Streets, with a gasoline station at the N.E. corner of 37th Street.
September 1, 1934.

P. L. Sperr.
",gpt,"11th Avenue & 37th Street (West), Manhattan, NY","Photographic views of New York City, 1870's-1970's / Manhattan","[40.757683, -74.00059]"
727462f,43ad2880-c559-012f-9105-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dd-7719-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=727462f&t=w,,Queens: Newtown - [Newtown plaque of 1652.],[],,"{'name': [], 'temporal': [], 'geographic': ['New York (N.Y.)', 'Queens (New York, N.Y.)'], 'topic': []}",727462b,,,"Newtown & [Newtown plaque of 1652.], Queens, NY","Photographic views of New York City, 1870's-1970's / Queens",null
722189f,4bc6f530-c551-012f-d456-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dd-4df1-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=722189f&t=w,1918,Manhattan: Park Avenue - 41st Street,[],,"{'name': [], 'temporal': [], 'geographic': ['Manhattan (New York, N.Y.)', 'New York', 'New York (N.Y.)', 'New York (State)', 'Pershing Square (New York, N.Y.)'], 'topic': ['Crowds', 'Hotels', 'Plazas', 'Viaducts']}",722189b,"Park Avenue, west side, from 41st to 42nd Streets, the side entrance to the Hotel Belmont, at Pershing Square. Probably late 1918.",gpt,"Park Avenue & 41st Street, Manhattan, NY","Photographic views of New York City, 1870's-1970's / Manhattan","[40.751515, -73.978266]"
726438f,b7461ca0-c557-012f-9a01-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dd-6f20-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=726438f&t=w,,Queens: Cross Island Bouleva - 6th Avenue,[],"Sperr, Percy Loomis","{'name': [], 'temporal': [], 'geographic': ['New York (N.Y.)', 'Queens (New York, N.Y.)'], 'topic': []}",726438b,"Cross Island Boulevard, west side, between 6th and 7th Avenues, showing the next to the last house on the thoroughfare. The land is part of the property which A.C. Graham owned in 1891.

August 4, 1935

P. L. Sperr
",gpt,"Cross Island Bouleva & 6th Avenue, Queens, NY","Photographic views of New York City, 1870's-1970's / Queens",null
710300f,7f8cfb60-c53e-012f-f107-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dc-f118-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=710300f&t=w,"1933, 1937",Manhattan: 9th Avenue - Little West 12th Street,[],"Sperr, Percy Loomis","{'name': [], 'temporal': [], 'geographic': ['Manhattan (New York, N.Y.)', 'New York', 'New York (N.Y.)', 'New York (State)'], 'topic': ['Elevated railroads', 'Hardware stores']}",710300b,"(1) Ninth Ave., at and adjoining the N.W. corner of Little West 12th Street.
April 20, 1933.

P. L Sperr.

(2) A more inclusive view showing also a 4-story structure (No. 7) at the S.W. corner. Overhead is the Ninth Ave. Elevated Line curving northward out of Greenwich Street.
April 17, 1937.

P. L Sperr.
",gpt,"9th Avenue & Little West 12th Street, Manhattan, NY","Photographic views of New York City, 1870's-1970's / Manhattan","[40.739618, -74.006372]"
729580f,894dcdf0-c55c-012f-9d08-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dd-87a8-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=729580f&t=w,,Richmond: St. Marks Place - Wall Street,[],"Sperr, Percy Loomis","{'name': [], 'temporal': [], 'geographic': ['New York (N.Y.)', 'Staten Island (New York, N.Y.)'], 'topic': []}",729580b,"266 St. Marks Place, at the N. W. corner of Wall Street. The house was owned by the Felts in the years 1898-1907, and by Emma B. Stone in 1917.

May 2, 1928

P. L. Sperr
",gpt,"St. Marks Place & Wall Street, Staten Island, NY","Photographic views of New York City, 1870's-1970's / Staten Island","[40.643337, -74.079151]"
1509375,f0ab4580-c5ce-012f-68cf-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47e2-041a-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=1509375&t=w,1932-10-02,49th Street (West) #254 - Eighth Avenue,[],,"{'name': [], 'temporal': [], 'geographic': ['New York (N.Y.)'], 'topic': ['Buildings, structures, etc.']}",1509376,,,"49th Street (West) #254 - Eighth Avenue, Manhattan, NY","Photographic views of New York City, 1870's-1970's, from the collections of the New York Public Library. Supplement.  / Manhattan","[40.761662, -73.986563]"
734360f,23844530-c564-012f-6501-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dd-ace4-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=734360f&t=w,"1919, 1930",Kill Van Kull - West New Brighton - Staten Island - [Richmond.],[],"Sperr, Percy Loomis","{'name': [], 'temporal': [], 'geographic': ['New York (N.Y.)'], 'topic': ['Boat & ship industry']}",734360b,,,"Kill Van Kull, Staten Island, N.Y.","Photographic views of New York City, 1870's-1970's / Topics",null
709803f,b6c37b80-c53d-012f-3dd0-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dc-ed36-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=709803f&t=w,,Manhattan: 7th Avenue - 47th Street (West),[],,"{'name': [], 'temporal': [], 'geographic': ['Manhattan (New York, N.Y.)', 'New York (N.Y.)'], 'topic': []}",709803b,"Seventh Avenue, at the N.E. corner of West 47th Street, showing the structure housing the Columbia Theatre. This eventually became the present Mayfair Theatre. The Avenue is to the left and shown upon same is one of the distinctive Broadway street-cars.

October 31, 1915

Borough President of Manhattan
No. 939
",gpt,"7th Avenue & 47th Street (West), Manhattan, NY","Photographic views of New York City, 1870's-1970's / Manhattan","[40.759201, -73.984614]"
721438f,19b61f10-c550-012f-87b5-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dd-4813-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=721438f&t=w,1929,Manhattan: Madison Avenue - 73rd Street,[],"Sperr, Percy Loomis","{'name': [], 'temporal': [], 'geographic': ['Manhattan (New York, N.Y.)', 'New York (N.Y.)'], 'topic': ['Automobiles', 'Lutheran churches']}",721438b,"Madison Avenmue, S.W. corner of 73rd Street, showing St. James
Lutheran Church.
March 28, 1929.
P.L. Sperr, Photograpber.
(2)
Madison Avenue, west side, from 73rd to 72nd Streets, showing
St. James Lutheran Church.
March 28, 1929.
P.L. Sperr, Photographer.
",site,"Madison Avenue & 73rd Street, Manhattan, NY","Photographic views of New York City, 1870's-1970's / Manhattan","[40.772464, -73.964943]"
720217f,38ac3280-c54e-012f-657c-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dd-3e89-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=720217f&t=w,1938,Manhattan: Greenwich Street - Franklin Street,[],"Sperr, Percy Loomis","{'name': ['Woolworth Building (New York, N.Y.)'], 'temporal': [], 'geographic': ['Manhattan (New York, N.Y.)', 'New York', 'New York (N.Y.)', 'New York (State)'], 'topic': ['Banks', 'Elevated railroads', 'Post offices']}",720217b,"Greenwich Street, south from Franklin (In No. 1) and Warren (in No's. 2 & 3) Streets, showing the Ninth Avenue elevated line overhanging the Street. Prominent buildings seen in No. 1 are the Woolworth, a loft structure at the S.E. corner of Greenwich and Jay Streets, the new downtown Post Office and the City Bank Farmers Trust Co. Bldg. Views 2 and 3 show mainly the recently completed Post Office Bldg.

July 4, 1938. Views 1, 2 and 3

P. L. Sperr

D4 Neg. # 4041
",gpt,"Greenwich Street & Franklin Street, Manhattan, NY","Photographic views of New York City, 1870's-1970's / Manhattan","[40.719449, -74.010258]"
